student_id,age,education_level,study_field,learning_style,device_preference,timezone,previous_online_courses,has_learning_disability,motivation_level
student_01967,37,High School,Social Sciences,Auditory,Mobile,UTC-5,2,False,High
student_01968,61,High School,Business,Reading/Writing,Desktop,UTC+1,4,False,Medium
student_01969,22,Graduate,STEM,Auditory,Tablet,UTC,7,False,Low
student_01970,49,Professional,STEM,Kinesthetic,Mobile,UTC+1,4,False,High
student_01971,41,Undergraduate,Business,Kinesthetic,Mobile,UTC-5,3,False,Low
student_01972,16,Undergraduate,Arts,Visual,Desktop,UTC,4,False,Medium
student_01973,34,Professional,STEM,Auditory,Desktop,UTC,5,True,Medium
student_01974,42,High School,Social Sciences,Reading/Writing,Desktop,UTC-5,5,True,Medium
student_01975,23,High School,Arts,Visual,Mobile,UTC+1,7,False,High
student_01976,36,Graduate,Business,Auditory,Desktop,UTC-8,3,False,Low
student_01977,43,Graduate,STEM,Kinesthetic,Mobile,UTC,5,False,Medium
student_01978,29,Undergraduate,STEM,Auditory,Mobile,UTC-5,7,False,High
student_01979,31,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-8,3,True,Medium
student_01980,51,Graduate,STEM,Auditory,Mobile,UTC+8,6,False,High
student_01981,27,Undergraduate,STEM,Visual,Tablet,UTC,2,False,Medium
student_01982,16,Professional,Arts,Kinesthetic,Mobile,UTC-8,7,False,Low
student_01983,31,Undergraduate,Arts,Kinesthetic,Mobile,UTC,4,True,Medium
student_01984,34,Undergraduate,Business,Kinesthetic,Desktop,UTC-5,3,False,High
student_01985,62,Undergraduate,Arts,Auditory,Mobile,UTC,3,True,Medium
student_01986,63,High School,Social Sciences,Visual,Desktop,UTC+1,7,True,Low
student_01987,52,Graduate,Business,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_01988,31,Professional,Other,Auditory,Desktop,UTC-8,3,False,Low
student_01989,52,Undergraduate,Arts,Visual,Mobile,UTC-5,3,True,Low
student_01990,39,Professional,Business,Visual,Desktop,UTC-8,4,False,High
student_01991,29,Graduate,Arts,Auditory,Mobile,UTC,4,True,High
student_01992,40,Professional,Arts,Kinesthetic,Mobile,UTC-8,5,False,Medium
student_01993,31,High School,STEM,Kinesthetic,Mobile,UTC+8,4,False,Low
student_01994,58,High School,Social Sciences,Reading/Writing,Mobile,UTC-8,12,False,Medium
student_01995,33,High School,STEM,Kinesthetic,Mobile,UTC-8,4,True,Medium
student_01996,60,Undergraduate,Business,Auditory,Mobile,UTC-8,7,False,High
student_01997,54,Professional,STEM,Kinesthetic,Desktop,UTC,6,False,Medium
student_01998,63,High School,STEM,Kinesthetic,Mobile,UTC-8,3,False,Medium
student_01999,16,High School,Business,Auditory,Desktop,UTC+1,2,False,Medium
student_02000,18,Graduate,Social Sciences,Auditory,Mobile,UTC+8,3,True,High
student_02001,49,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,3,True,Medium
student_02002,48,High School,Social Sciences,Kinesthetic,Mobile,UTC-8,6,False,Medium
student_02003,22,Undergraduate,STEM,Visual,Desktop,UTC+8,4,False,Medium
student_02004,60,High School,Business,Auditory,Mobile,UTC-8,6,True,Medium
student_02005,57,Graduate,Arts,Reading/Writing,Mobile,UTC,8,False,Medium
student_02006,54,Professional,Business,Visual,Tablet,UTC-8,5,False,Medium
student_02007,34,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-8,4,False,Medium
student_02008,63,Undergraduate,Business,Visual,Mobile,UTC+8,7,False,Medium
student_02009,56,High School,Business,Reading/Writing,Mobile,UTC,7,False,Medium
student_02010,43,High School,Arts,Visual,Desktop,UTC-8,7,True,Medium
student_02011,18,Undergraduate,Business,Auditory,Mobile,UTC+8,8,False,Medium
student_02012,42,Professional,Business,Visual,Desktop,UTC-8,7,False,Low
student_02013,53,High School,Business,Auditory,Mobile,UTC-8,2,False,Medium
student_02014,50,Undergraduate,STEM,Visual,Mobile,UTC-8,5,False,Medium
student_02015,30,Professional,Arts,Visual,Mobile,UTC-5,3,True,High
student_02016,24,Graduate,Social Sciences,Reading/Writing,Mobile,UTC-5,1,False,Medium
student_02017,19,Undergraduate,Other,Reading/Writing,Mobile,UTC-5,4,False,High
student_02018,50,Graduate,Social Sciences,Auditory,Desktop,UTC,4,False,High
student_02019,42,Graduate,Arts,Visual,Mobile,UTC-5,3,False,Low
student_02020,24,Undergraduate,Other,Reading/Writing,Desktop,UTC,5,False,Medium
student_02021,35,Graduate,Other,Visual,Mobile,UTC+1,4,False,Low
student_02022,20,Undergraduate,Other,Visual,Mobile,UTC-5,2,False,Low
student_02023,53,Graduate,STEM,Reading/Writing,Desktop,UTC-8,5,False,Medium
student_02024,57,Undergraduate,Business,Auditory,Tablet,UTC,3,False,Low
student_02025,31,Undergraduate,Business,Reading/Writing,Desktop,UTC+1,4,False,High
student_02026,46,Undergraduate,STEM,Kinesthetic,Mobile,UTC-5,2,False,Medium
student_02027,51,Professional,Business,Reading/Writing,Desktop,UTC,1,False,Low
student_02028,38,Graduate,Social Sciences,Visual,Desktop,UTC-8,3,False,Medium
student_02029,48,High School,STEM,Auditory,Tablet,UTC,6,False,High
student_02030,33,High School,Business,Auditory,Mobile,UTC,3,True,Medium
student_02031,59,Graduate,Business,Visual,Desktop,UTC+1,8,False,Medium
student_02032,16,Professional,Business,Auditory,Mobile,UTC-8,7,False,Medium
student_02033,52,Graduate,STEM,Reading/Writing,Mobile,UTC-5,8,False,High
student_02034,45,Undergraduate,Other,Visual,Mobile,UTC-8,5,False,Medium
student_02035,17,Professional,STEM,Kinesthetic,Mobile,UTC-5,4,False,Medium
student_02036,31,Graduate,Other,Auditory,Mobile,UTC,5,True,Medium
student_02037,49,Undergraduate,STEM,Reading/Writing,Tablet,UTC,5,False,Medium
student_02038,21,High School,Arts,Auditory,Desktop,UTC+1,9,False,Medium
student_02039,31,Graduate,Other,Reading/Writing,Mobile,UTC-5,4,False,Medium
student_02040,47,High School,STEM,Reading/Writing,Desktop,UTC,6,False,Medium
student_02041,21,High School,STEM,Auditory,Desktop,UTC+8,5,False,Medium
student_02042,43,Professional,Social Sciences,Visual,Mobile,UTC,9,False,Medium
student_02043,40,Undergraduate,Business,Reading/Writing,Mobile,UTC,6,False,Medium
student_02044,43,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,2,False,High
student_02045,39,Undergraduate,Business,Kinesthetic,Tablet,UTC-5,3,True,Low
student_02046,47,High School,Business,Visual,Desktop,UTC,7,False,Medium
student_02047,35,Graduate,Business,Auditory,Mobile,UTC-8,4,False,Low
student_02048,63,High School,Business,Reading/Writing,Mobile,UTC+1,7,True,Low
student_02049,27,Undergraduate,Other,Kinesthetic,Mobile,UTC,6,False,Low
student_02050,43,High School,Arts,Auditory,Mobile,UTC-8,0,True,Low
student_02051,33,High School,Business,Visual,Mobile,UTC+1,3,False,Medium
student_02052,57,Undergraduate,Social Sciences,Kinesthetic,Tablet,UTC,5,True,Low
student_02053,62,Graduate,Social Sciences,Visual,Mobile,UTC+8,6,False,Medium
student_02054,50,Graduate,STEM,Visual,Mobile,UTC,6,False,High
student_02055,38,Undergraduate,Business,Auditory,Mobile,UTC-5,7,False,High
student_02056,32,Professional,Social Sciences,Reading/Writing,Desktop,UTC-5,5,True,Medium
student_02057,37,High School,Social Sciences,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_02058,29,Undergraduate,Social Sciences,Visual,Mobile,UTC+1,4,False,Medium
student_02059,35,Professional,STEM,Auditory,Mobile,UTC+1,3,False,High
student_02060,41,High School,Social Sciences,Kinesthetic,Mobile,UTC,7,False,High
student_02061,38,Graduate,Other,Reading/Writing,Mobile,UTC-5,2,False,High
student_02062,30,Graduate,STEM,Auditory,Mobile,UTC-8,4,False,Medium
student_02063,34,High School,Business,Kinesthetic,Desktop,UTC+1,5,False,High
student_02064,17,Graduate,Other,Auditory,Mobile,UTC-8,2,False,High
student_02065,63,High School,STEM,Visual,Mobile,UTC+1,6,False,Low
student_02066,59,Graduate,Arts,Auditory,Mobile,UTC-5,5,False,Medium
student_02067,17,Graduate,STEM,Visual,Mobile,UTC-8,5,False,Medium
student_02068,18,Undergraduate,Social Sciences,Auditory,Desktop,UTC-8,5,False,High
student_02069,55,Professional,Social Sciences,Visual,Mobile,UTC+8,5,False,High
student_02070,24,Graduate,Arts,Auditory,Mobile,UTC-8,2,False,Medium
student_02071,41,Undergraduate,Arts,Auditory,Mobile,UTC,6,False,Medium
student_02072,42,High School,Arts,Reading/Writing,Desktop,UTC-8,5,False,Low
student_02073,31,Undergraduate,Arts,Kinesthetic,Desktop,UTC-8,4,False,High
student_02074,41,Undergraduate,Other,Auditory,Mobile,UTC,6,False,High
student_02075,51,Undergraduate,STEM,Visual,Desktop,UTC,6,False,High
student_02076,44,Graduate,Other,Kinesthetic,Mobile,UTC-5,6,False,Medium
student_02077,57,High School,Other,Visual,Mobile,UTC+8,5,False,Medium
student_02078,24,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC,7,False,Low
student_02079,62,Graduate,Other,Auditory,Desktop,UTC-8,2,False,High
student_02080,31,High School,STEM,Auditory,Mobile,UTC-5,2,False,Medium
student_02081,44,Undergraduate,Business,Visual,Mobile,UTC-8,3,False,Medium
student_02082,49,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_02083,56,High School,STEM,Reading/Writing,Desktop,UTC-5,6,False,High
student_02084,56,Undergraduate,Other,Visual,Desktop,UTC-5,3,False,Medium
student_02085,31,Undergraduate,Other,Kinesthetic,Mobile,UTC+8,5,False,Medium
student_02086,30,High School,Other,Visual,Desktop,UTC+1,2,False,Medium
student_02087,48,High School,STEM,Kinesthetic,Desktop,UTC-5,7,False,Medium
student_02088,18,Professional,Business,Reading/Writing,Mobile,UTC,5,False,Medium
student_02089,48,Professional,Business,Reading/Writing,Mobile,UTC-5,5,False,Medium
student_02090,59,Professional,Arts,Reading/Writing,Mobile,UTC-5,4,False,High
student_02091,40,Undergraduate,Social Sciences,Auditory,Mobile,UTC-5,7,False,Medium
student_02092,22,High School,Social Sciences,Visual,Mobile,UTC-5,3,False,High
student_02093,44,Undergraduate,Arts,Reading/Writing,Mobile,UTC,3,False,Medium
student_02094,27,Undergraduate,Arts,Visual,Desktop,UTC+1,8,False,Medium
student_02095,18,Undergraduate,Arts,Auditory,Desktop,UTC-5,4,False,Medium
student_02096,20,High School,Arts,Reading/Writing,Desktop,UTC-5,7,False,Low
student_02097,34,Undergraduate,Other,Visual,Mobile,UTC+8,2,False,Medium
student_02098,52,High School,Other,Auditory,Mobile,UTC-5,6,False,High
student_02099,49,Undergraduate,Business,Auditory,Desktop,UTC-5,3,False,High
student_02100,21,Undergraduate,Business,Reading/Writing,Mobile,UTC-5,6,False,Medium
student_02101,17,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,5,False,Medium
student_02102,37,Undergraduate,STEM,Kinesthetic,Desktop,UTC,5,False,Medium
student_02103,52,High School,Arts,Reading/Writing,Desktop,UTC+8,7,False,High
student_02104,62,Undergraduate,Arts,Auditory,Mobile,UTC,5,False,Low
student_02105,20,Undergraduate,Arts,Visual,Desktop,UTC-8,6,False,High
student_02106,43,Undergraduate,Arts,Visual,Desktop,UTC+8,6,False,Medium
student_02107,57,High School,Social Sciences,Visual,Desktop,UTC-5,3,False,Medium
student_02108,61,Graduate,Arts,Reading/Writing,Desktop,UTC-8,3,True,Medium
student_02109,20,High School,STEM,Kinesthetic,Desktop,UTC-8,11,False,Medium
student_02110,58,Graduate,Business,Visual,Mobile,UTC-8,3,False,Medium
student_02111,19,Undergraduate,Business,Visual,Desktop,UTC-8,1,False,Medium
student_02112,27,Graduate,Other,Auditory,Desktop,UTC-5,3,False,Medium
student_02113,42,Undergraduate,Business,Auditory,Mobile,UTC+1,5,False,High
student_02114,17,Graduate,Arts,Kinesthetic,Desktop,UTC-8,5,False,Medium
student_02115,16,Graduate,STEM,Auditory,Desktop,UTC-8,4,True,Medium
student_02116,26,Undergraduate,Arts,Reading/Writing,Mobile,UTC-8,5,False,Low
student_02117,52,Graduate,Business,Reading/Writing,Mobile,UTC-8,10,False,Medium
student_02118,52,High School,STEM,Kinesthetic,Mobile,UTC+1,5,False,Medium
student_02119,16,Graduate,Other,Reading/Writing,Mobile,UTC,8,False,Medium
student_02120,45,Undergraduate,Other,Kinesthetic,Tablet,UTC-5,8,False,Medium
student_02121,58,Undergraduate,Business,Auditory,Mobile,UTC-5,1,False,Medium
student_02122,25,Professional,Other,Visual,Tablet,UTC+8,7,False,High
student_02123,45,High School,Business,Visual,Mobile,UTC+8,10,False,High
student_02124,17,Undergraduate,Social Sciences,Reading/Writing,Desktop,UTC-8,3,False,High
student_02125,29,High School,Social Sciences,Kinesthetic,Mobile,UTC-5,1,False,Medium
student_02126,57,High School,Arts,Visual,Mobile,UTC-8,5,False,Medium
student_02127,46,Undergraduate,Social Sciences,Kinesthetic,Mobile,UTC-8,6,False,Medium
student_02128,57,High School,Social Sciences,Reading/Writing,Tablet,UTC-5,6,False,Medium
student_02129,43,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-8,4,False,Low
student_02130,61,Professional,Arts,Kinesthetic,Tablet,UTC,6,False,Low
student_02131,31,High School,Business,Auditory,Mobile,UTC,2,False,Medium
student_02132,51,Undergraduate,Social Sciences,Visual,Mobile,UTC,1,False,Low
student_02133,62,Undergraduate,STEM,Auditory,Desktop,UTC-5,7,False,High
student_02134,20,Undergraduate,Arts,Reading/Writing,Mobile,UTC,4,False,Medium
student_02135,38,Undergraduate,Arts,Reading/Writing,Mobile,UTC-5,3,False,Medium
student_02136,28,High School,STEM,Kinesthetic,Mobile,UTC-5,3,False,High
student_02137,63,Undergraduate,Arts,Auditory,Desktop,UTC-5,6,False,Medium
student_02138,55,High School,Business,Kinesthetic,Desktop,UTC+1,4,False,High
student_02139,51,High School,Arts,Visual,Mobile,UTC-5,5,False,High
student_02140,59,Graduate,Social Sciences,Reading/Writing,Mobile,UTC+1,8,False,Medium
student_02141,38,Graduate,Other,Kinesthetic,Mobile,UTC-5,6,False,High
student_02142,52,Graduate,Business,Auditory,Desktop,UTC-8,8,False,Medium
student_02143,32,Undergraduate,Social Sciences,Kinesthetic,Desktop,UTC-5,8,False,Low
student_02144,47,High School,Other,Visual,Desktop,UTC,4,False,High
student_02145,47,Graduate,Social Sciences,Kinesthetic,Mobile,UTC-5,6,False,Medium
student_02146,47,High School,Social Sciences,Visual,Mobile,UTC+8,3,False,Medium
student_02147,64,High School,Business,Kinesthetic,Desktop,UTC-5,4,False,High
student_02148,39,Professional,Business,Kinesthetic,Mobile,UTC,0,False,High
student_02149,20,High School,Business,Auditory,Mobile,UTC,7,True,Medium
student_02150,29,High School,Business,Visual,Mobile,UTC-5,7,False,High
student_02151,43,Graduate,Social Sciences,Reading/Writing,Mobile,UTC-5,4,False,High
student_02152,28,Undergraduate,Arts,Auditory,Mobile,UTC-5,1,False,Low
student_02153,23,High School,Business,Kinesthetic,Desktop,UTC-5,7,False,High
student_02154,17,High School,STEM,Kinesthetic,Mobile,UTC,4,False,High
student_02155,19,Undergraduate,Arts,Visual,Mobile,UTC+1,5,False,Medium
student_02156,26,Undergraduate,Arts,Visual,Mobile,UTC-8,7,False,Medium
student_02157,21,Undergraduate,STEM,Visual,Desktop,UTC+8,5,True,Medium
student_02158,55,Undergraduate,Business,Kinesthetic,Desktop,UTC,2,False,Low
student_02159,30,Graduate,Social Sciences,Visual,Mobile,UTC-8,5,False,Medium
student_02160,17,Graduate,Business,Reading/Writing,Mobile,UTC-5,6,False,Medium
student_02161,27,Professional,Arts,Auditory,Mobile,UTC-8,4,False,Low
student_02162,47,High School,STEM,Reading/Writing,Tablet,UTC,7,False,Medium
student_02163,46,Undergraduate,Business,Reading/Writing,Desktop,UTC+8,5,False,High
student_02164,44,Undergraduate,STEM,Reading/Writing,Desktop,UTC-5,3,False,High
student_02165,17,High School,STEM,Auditory,Mobile,UTC+8,3,False,High
student_02166,58,Undergraduate,Social Sciences,Auditory,Desktop,UTC-5,12,False,High
student_02167,48,Undergraduate,Social Sciences,Visual,Mobile,UTC-8,5,False,Medium
student_02168,41,High School,Social Sciences,Auditory,Mobile,UTC-8,6,False,High
student_02169,30,Undergraduate,Other,Reading/Writing,Mobile,UTC-5,4,False,High
student_02170,59,High School,Arts,Kinesthetic,Desktop,UTC-8,6,False,Medium
student_02171,27,High School,STEM,Visual,Desktop,UTC-8,3,False,High
student_02172,28,Professional,Arts,Visual,Desktop,UTC-8,2,False,Medium
student_02173,55,Undergraduate,STEM,Auditory,Tablet,UTC-8,8,False,Medium
student_02174,51,Undergraduate,Arts,Reading/Writing,Desktop,UTC+8,5,False,Medium
student_02175,24,High School,Arts,Visual,Desktop,UTC+1,8,False,Medium
student_02176,49,Graduate,Business,Auditory,Desktop,UTC-5,3,False,High
student_02177,63,High School,Arts,Kinesthetic,Desktop,UTC,6,False,Medium
student_02178,42,Undergraduate,STEM,Auditory,Tablet,UTC-8,3,False,High
student_02179,63,Graduate,Arts,Auditory,Mobile,UTC-5,1,False,High
student_02180,52,High School,Business,Kinesthetic,Mobile,UTC,4,False,High
student_02181,30,Undergraduate,STEM,Kinesthetic,Desktop,UTC-8,8,False,High
student_02182,23,Undergraduate,Other,Visual,Desktop,UTC-8,4,False,Low
student_02183,56,Undergraduate,STEM,Auditory,Mobile,UTC-5,5,True,Medium
student_02184,17,Graduate,Social Sciences,Kinesthetic,Desktop,UTC-5,6,False,High
student_02185,59,Undergraduate,Other,Kinesthetic,Mobile,UTC-8,4,False,High
student_02186,61,Graduate,STEM,Reading/Writing,Desktop,UTC-8,4,True,Low
student_02187,30,Undergraduate,Other,Visual,Mobile,UTC-8,7,False,Low
student_02188,55,Undergraduate,STEM,Visual,Mobile,UTC,5,True,Medium
student_02189,59,Undergraduate,Other,Auditory,Mobile,UTC-5,5,False,High
student_02190,53,High School,STEM,Reading/Writing,Desktop,UTC,6,False,Medium
student_02191,57,High School,STEM,Reading/Writing,Mobile,UTC,4,False,Low
student_02192,50,Professional,STEM,Visual,Mobile,UTC-8,8,False,High
student_02193,39,High School,Arts,Kinesthetic,Desktop,UTC,5,False,High
student_02194,64,Professional,Other,Auditory,Mobile,UTC-5,6,False,High
student_02195,30,High School,Business,Auditory,Mobile,UTC-5,2,False,Medium
student_02196,63,Undergraduate,Business,Kinesthetic,Desktop,UTC-8,9,True,High
student_02197,31,Graduate,Social Sciences,Visual,Mobile,UTC-5,6,False,Medium
student_02198,62,Graduate,Arts,Auditory,Mobile,UTC-8,2,True,Medium
student_02199,45,High School,Business,Reading/Writing,Desktop,UTC-8,3,False,Medium
student_02200,28,Undergraduate,STEM,Reading/Writing,Desktop,UTC+8,5,False,Medium
student_02201,63,Graduate,Social Sciences,Kinesthetic,Desktop,UTC-5,5,True,Low
student_02202,55,Graduate,Business,Auditory,Mobile,UTC-8,9,False,High
student_02203,55,Graduate,Other,Visual,Mobile,UTC-8,5,False,Low
student_02204,61,Undergraduate,STEM,Auditory,Tablet,UTC+8,8,False,Low
student_02205,32,Graduate,Arts,Reading/Writing,Desktop,UTC,5,False,Medium
student_02206,33,Undergraduate,Other,Kinesthetic,Desktop,UTC-8,7,True,Medium
student_02207,62,Undergraduate,Business,Reading/Writing,Desktop,UTC-8,8,True,Medium
student_02208,23,Professional,Social Sciences,Kinesthetic,Mobile,UTC-8,2,False,High
student_02209,49,High School,STEM,Auditory,Mobile,UTC+1,5,True,High
student_02210,64,High School,STEM,Visual,Desktop,UTC+8,5,False,Low
student_02211,23,Professional,STEM,Kinesthetic,Mobile,UTC-8,7,True,High
student_02212,63,Graduate,Other,Visual,Tablet,UTC-5,8,False,Medium
student_02213,52,Undergraduate,Other,Auditory,Desktop,UTC-8,3,False,High
